TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F
2011-05-27,2.47473,4.284,42.976,320.765,0.527,83.535,35.5,2.579
2011-05-28,8.4808,4.287,274.348,278.803,2.139,83.635,0.1,1.345
2011-05-29,7.66587,9.982,334.879,254.348,6.843,83.884,0,1.916
2011-05-30,6.7935,14.247,259.826,284.458,9.5,83.836,0,2.09
2011-05-31,9.60318,10.411,162.079,309.066,4.119,83.592,10.3,1.912
2011-06-01,5.9048,4.322,135.895,329.56,0.483,83.9,0.3,2.894
2011-06-02,8.08795,9.5,238.683,312.638,1.856,84.222,0,2.436
2011-06-03,9.25617,12.5,212.29,304.948,5.254,84.186,0,1.197
2011-06-04,6.57472,12.592,148.881,318.905,5.492,83.776,0,1.404
2011-06-05,7.61314,11.941,140.744,304.874,6.247,83.349,0,1.647
2011-06-06,9.03073,10.556,191.057,308.572,5.041,83.036,0,1.866
2011-06-07,8.90022,9.45,152.212,299.171,4.074,82.901,0.5,1.679
2011-06-08,8.69503,7.226,107.897,338.606,0.718,82.944,13.4,1.723
2011-06-09,8.51588,5.035,164.287,334.106,0.371,83.404,0.8,2.884
2011-06-10,8.12521,7.242,224.853,321.827,1.701,83.511,2.4,2.418
2011-06-11,10.0884,6.017,113.859,336.748,0.623,83.653,1.2,2.411
2011-06-12,7.67319,9.084,291.699,315.438,3.173,83.755,0.4,2.393
2011-06-13,9.19106,8.042,148.289,343.942,1.471,83.822,5.9,2.249
2011-06-14,8.86275,10.291,228.169,321.861,3.454,84.005,0.1,1.575
2011-06-15,7.2331,12.485,270.888,311.374,5.333,84.023,0.4,2.228
2011-06-16,7.12236,12.087,154.52,340.559,3.556,83.866,1.2,2.024
2011-06-17,7.76073,11.724,176.573,355.931,2.896,83.615,1,2.709
2011-06-18,4.78535,6.935,35.181,346.609,0.536,83.251,24.2,2.677
2011-06-19,5.96181,5.217,197.588,289.718,2.089,83.577,1.4,2.334
2011-06-20,9.03298,9.19,226.675,313.936,3.948,83.886,0,1.388
2011-06-21,6.79921,14.033,296.288,312.473,7.224,84.099,1.9,2.104
2011-06-22,7.8187,13.504,195.647,338.531,5.184,84.017,10.3,3.33
2011-06-23,7.52273,8.291,90.684,350.007,0.75,83.921,7.3,1.896
2011-06-24,6.75464,7.494,300.778,315.573,2.495,84.124,0.4,3.221
2011-06-25,9.01537,8.217,162.261,328.104,3.137,84.526,0.3,1.539
2011-06-26,8.774,15.11,348.835,300.844,8.411,84.563,0,1.607
2011-06-27,9.84162,18.43,345.813,295.95,13.795,84.349,0,NA
2011-06-28,8.89272,18.174,287.685,322.455,9.763,84.075,0,NA
2011-06-29,7.91093,14.882,258.175,324.437,5.309,83.905,2.8,NA
2011-06-30,7.27739,8.803,207.429,311.563,1.614,83.986,13.3,3.067
2011-07-01,7.11912,5.912,152.75,299.294,2.02,83.919,0.4,2.36
2011-07-02,7.14025,6.344,240.112,257.429,4.235,83.523,0,2.07
2011-07-03,7.18291,8.92,278.589,271.767,6.11,83.498,0,1.818
2011-07-04,4.90422,13.494,338.945,277.366,9.146,83.602,0,2.609
2011-07-05,7.30268,13.769,308.725,295.388,7.548,83.677,0,1.913
2011-07-06,6.79427,14.221,265.399,299.423,7.381,83.569,1.3,1.795
2011-07-07,5.57282,12.253,92.391,339.055,3.168,83.524,8.8,2.206
2011-07-08,8.15107,11.889,200.401,336.163,3.409,83.681,12.8,2.791
2011-07-09,10.1431,15.325,255.778,318.389,6.73,84.021,0,2.013
2011-07-10,11.2428,14.524,235.564,337.056,4.715,84.061,1,2.279
2011-07-11,10.0949,14.253,325.093,303.162,4.575,84.026,0,3.155
2011-07-12,10.4035,17.888,302.273,314.995,10.892,83.864,0,2.684
2011-07-13,5.58045,12.958,56.615,358.16,2.48,83.434,11.3,2.395
2011-07-14,10.7077,7.555,126.257,346.634,0.502,83.715,6.8,2.981
2011-07-15,10.289,6.917,130.698,315.052,1.297,83.976,0.8,2.274
2011-07-16,12.2567,11.919,282.586,281.7,6.674,83.546,0,2.859
2011-07-17,3.82181,10.206,48.357,338.435,3.324,82.958,26.7,3.168
2011-07-18,9.1778,5.594,127.165,329.14,0.701,82.968,11,1.866
2011-07-19,9.70686,7.887,147.406,322.975,1.857,82.727,10.9,1.779
2011-07-20,7.93929,4.897,80.229,331.661,1.033,83.091,9.1,2.461
2011-07-21,9.17752,7.462,177.251,300.774,2.393,83.164,0.2,1.88
2011-07-22,10.1672,8.524,207.743,328.179,2.35,83.248,0.3,1.949
2011-07-23,8.25482,7.389,183.362,319.747,1.942,83.144,0.2,2.516
2011-07-24,9.43251,3.975,115.311,317.228,1.541,83.189,3.9,2.254
2011-07-25,7.00237,5.743,162.552,297.063,2.48,83.187,0,2.163
2011-07-26,8.2639,8.758,200.835,294.758,4.887,83.405,0,1.514
2011-07-27,6.53322,9.875,177.467,326.999,3.258,83.759,12.8,1.393
2011-07-28,6.59957,9.131,172.124,347.399,1.16,83.827,4.9,2.066
2011-07-29,6.04495,9.777,194.059,332.291,2.131,83.845,0.5,2.528
2011-07-30,5.92606,9.517,114.628,322.613,1.905,83.708,0.5,1.495
2011-07-31,5.34968,10.367,285.68,299.946,3.231,83.59,0,2.599
2011-08-01,4.91248,12.364,286.891,279.142,5.111,83.67,0,2.35
2011-08-02,5.45662,15.151,308.029,287.269,8.188,83.962,0,2.409
2011-08-03,5.61082,12.682,141.161,328.111,3.606,84.088,3.4,1.955
2011-08-04,6.32411,12.863,219.094,322.724,3.969,83.992,0.7,1.83
2011-08-05,6.30108,12.494,147.181,351.656,2.97,83.847,10.6,1.62
2011-08-06,7.94124,14.856,239.791,331.028,5.957,83.449,0,2.853
2011-08-07,3.81116,11.194,39.263,363.375,0.875,83.246,38.1,1.729
2011-08-08,NA,9.076,190.731,337.311,1.185,83.402,5.6,2.805
2011-08-09,NA,5.953,144.617,305.586,1.95,84.045,4.6,2.353
2011-08-10,3.98886,7.067,269.616,275.389,3.552,84.349,2.4,1.747
2011-08-11,4.09613,12.08,289.635,269.829,8.726,84.026,0,2.431
2011-08-12,6.1262,13.062,268.685,296.124,6.239,83.719,0,2.068
2011-08-13,5.68962,12.906,276.146,295.05,5.258,83.596,0,2.197
2011-08-14,5.30758,12.484,193.262,309.172,5.863,NA,0,1.768
2011-08-15,5.22313,11.93,116.961,354.096,3.153,NA,0.4,1.549
2011-08-16,4.99627,13.612,282.623,292.123,4.518,84.066,0,2.689
2011-08-17,5.73003,15.968,284.038,298.418,6.69,84.027,0,2.268
2011-08-18,5.68559,17.415,255.881,321.051,7.862,84.103,1.2,1.971
2011-08-19,5.92303,16.046,235.381,321.198,6.835,84.323,1.4,1.964
2011-08-20,5.96772,17.497,267.829,309.958,9.601,84.503,0,2.152
2011-08-21,5.72218,18.976,267.908,301.685,13.53,84.494,0,2.082
2011-08-22,6.24456,20.156,225.921,305.583,15.522,84.357,0,1.762
2011-08-23,7.82045,19.428,258.34,311.88,13.883,84.242,0,2.01
2011-08-24,6.08971,18.472,233.697,307.602,11.044,84.107,0,1.692
2011-08-25,7.24283,18.122,228.848,301.627,12.092,83.955,0,2.37
2011-08-26,4.50883,18.286,190.046,329.607,12.346,83.564,0.1,2.06
2011-08-27,4.13897,4.445,90.787,295.98,0.732,83.723,24,2.82
2011-08-28,4.32587,8.008,266.273,246.085,4.189,83.998,0,1.882
2011-08-29,5.64303,10.255,259.376,289.489,3.61,NA,0,3.105
2011-08-30,4.71398,10.395,227.616,309.557,2.104,83.552,0,2.688
2011-08-31,6.13731,12.484,200.838,284.138,5.321,83.559,0,1.901
2011-09-01,4.10917,11.02,93.507,317.477,2.853,83.763,2.3,1.437
2011-09-02,4.3693,13.272,201.336,310.387,4.868,83.866,0.1,2.133
2011-09-03,4.6158,15.983,206.887,320.285,7.451,83.793,1.3,2.114
2011-09-04,4.52084,13.772,84.887,364.907,2.126,83.612,4.2,0.97
2011-09-05,4.83858,9.254,69.531,353.047,0.868,83.899,8,1.933
2011-09-06,5.61771,8.91,246.503,249.086,4.338,84.273,0,1.896
2011-09-07,5.59333,10.478,148.433,315.538,4.346,83.861,0,2.311
2011-09-08,4.47551,10.351,91.184,343.752,1.753,83.696,1,1.272
2011-09-09,5.88572,12.674,196.571,312.825,4.384,83.826,0,1.89
2011-09-10,5.43369,15.628,232.66,285.334,8.343,83.894,0,2.124
2011-09-11,5.09207,14.917,217.735,299.153,7.972,83.885,13.3,2.766
2011-09-12,4.97105,10.403,221.809,296.787,3.197,83.963,2.9,1.979
2011-09-13,3.64775,12.347,229.966,272.286,5.045,83.93,0,2.086
2011-09-14,5.17666,10.52,168.512,327.202,1.134,83.913,0.2,2.699
2011-09-15,3.06523,11.678,223.058,302.766,2.569,83.98,0,2.037
2011-09-16,3.0973,13.519,219.894,271.024,8.112,83.968,0,1.723
2011-09-17,2.47521,11.297,157.195,345.377,2.653,83.752,5.5,1.838
2011-09-18,2.18875,4.672,21.911,329.339,0.551,82.966,57.6,NA
2011-09-19,NA,0.336,70.993,313.666,0.273,83.245,8.8,NA
2011-09-20,4.48394,2.832,126.963,302.258,0.772,84.138,0,1.491
2011-09-21,3.91141,7.087,219.563,239.971,4.161,84.076,0,1.142
2011-09-22,2.22799,8.751,209.462,258.874,4.198,84.02,0,1.447
2011-09-23,2.67,8.744,207.729,248.837,4.44,83.828,0,1.591
2011-09-24,2.57023,10.654,196.683,265.637,5.114,83.815,0,1.727
2011-09-25,3.23935,10.327,156.919,270.49,3.816,84.139,0,1.772
2011-09-26,2.62126,10.717,196.289,264.747,3.779,84.495,0,2.107
2011-09-27,2.47959,10.836,176.255,276.66,3.033,84.761,0,1.909
2011-09-28,2.31707,11.179,194.288,265.603,4.512,84.707,0,1.963
2011-09-29,2.40102,11.372,187.624,263.727,5.492,84.674,0,2.328
2011-09-30,1.79096,12.001,187.557,265.107,5.806,84.636,0,2.298
2011-10-01,2.19792,12.587,185.077,267.967,6.251,84.644,0,2.14
2011-10-02,1.83987,11.974,183.313,266.033,4.985,84.557,0,2.157
2011-10-03,1.70672,11.443,187.099,251.835,6.729,84.477,0,1.967
2011-10-04,1.09869,10.874,185.842,246.186,6.94,84.467,0,1.808
2011-10-05,0.0480304,8.967,180.685,244.918,4.748,84.315,0,2.103
2011-10-06,0.79342,9.702,169.257,280.224,4.615,83.729,1.3,2.028
2011-10-07,1.65843,0.836,100.916,291.311,1.262,83.218,14.1,4.402
2011-10-08,NA,-1.855,23.661,307.282,0.393,83.281,13.5,1.766
2011-10-09,1.12873,-0.86,151.232,271.497,1.044,83.742,4.4,2.524
2011-10-10,1.78079,3.84,57.83,311.175,0.232,84.204,37.8,0.854
2011-10-11,2.7978,7.592,159.08,251.666,3.679,84.359,0,0.816
2011-10-12,1.4432,7.878,168.915,260.464,3.972,84.094,0,1.904
2011-10-13,1.60224,5.047,93.308,317.019,0.722,84.216,0.4,1.664
2011-10-14,2.19826,2.705,160.511,225.104,1.801,84.275,0,1.951
2011-10-15,2.2316,4.661,164.841,212.195,5.168,84.236,0,1.913
2011-10-16,2.17186,5.834,159.298,218.818,5.705,84.213,0,1.624
2011-10-17,2.00307,5.094,157.766,219.341,4.654,84.09,0,1.749
2011-10-18,2.80947,6.228,154.579,218.336,6.155,83.805,0,1.851
2011-10-19,3.61566,4.427,70.413,291.525,3.226,83.46,6.7,3.601
2011-10-20,2.99591,-2.392,87.633,285.849,0.677,83.848,0.1,1.823
2011-10-21,1.368,-3.624,152.81,180.265,1.494,83.936,0,1.969
2011-10-22,1.61782,-1.234,150.441,181.593,3.002,83.714,0,1.648
2011-10-23,1.47566,0.888,147.246,192.103,3.989,83.452,0,1.369
2011-10-24,1.46067,1.74,135.333,219.94,3.487,83.089,0,2.906
2011-10-25,1.79527,6.111,70.14,313.592,3.054,82.773,0.3,2.414
2011-10-26,2.63793,3.7,74.23,286.192,0.687,83.3,0,1.849
2011-10-27,3.59369,5.205,111.941,225.019,4.962,83.596,0,2.796
2011-10-28,3.11118,5.76,123.923,231.827,5.764,84.202,0,1.56
2011-10-29,2.77528,7.116,123.174,242.232,5.27,84.283,0,1.476
2011-10-30,2.8195,6.068,124.89,236.393,4.513,84.104,0,1.756
2011-10-31,3.60505,7.352,123.364,236.719,5.172,83.809,0,1.657
2011-11-01,3.50194,6.426,104.123,236.206,5.495,83.7,0,1.453
2011-11-02,3.78292,5.737,118.66,232.068,5.167,83.563,0,1.259
2011-11-03,3.83228,6.675,77.933,267.063,4.367,83.218,0,3.075
2011-11-04,3.00643,9.163,72.065,298.805,5.047,82.977,0,2.747
2011-11-05,3.35473,10.198,69.78,291.042,5.439,83.017,0,2.182
2011-11-06,2.69057,9.388,59.465,283.923,5.399,83.177,0,1.265
2011-11-07,3.02349,6.674,53.13,282.523,3.837,83.401,0,1.455
2011-11-08,2.81496,6.019,98.472,253.815,4.103,83.665,0,1.279
2011-11-09,3.34419,3.919,79.796,220.651,3.732,83.956,0,1.606
2011-11-10,1.93748,3.513,102.678,212.52,4.159,83.761,0,1.495
2011-11-11,1.74232,3.574,103.692,211.798,4.257,83.872,0,1.656
2011-11-12,1.54705,3.185,102.006,214.913,3.487,84.583,0,1.574
2011-11-13,1.43403,4.619,104.757,199.02,6.382,84.61,0,1.723
2011-11-14,0.726265,4.303,101.107,198.822,6.242,84.078,0,1.294
2011-11-15,0.697987,4.128,98.904,201.749,6.242,83.537,0,1.33
2011-11-16,0.773904,2.882,95.994,204.705,5.013,83.596,0,1.669
2011-11-17,0.585201,0.934,94.335,197.65,4.15,84.002,0,1.107
2011-11-18,0.479413,1.208,94.079,197.201,4.236,83.918,0,1.252
2011-11-19,0.601874,2.279,80.855,208.604,4.71,83.815,0,1.234
2011-11-20,0.341531,2.933,66.532,225.875,4.001,83.787,0,1.259
2011-11-21,0.538442,2.697,87.493,213.267,4.347,83.609,0,1.38
2011-11-22,0.677596,2.321,84.95,216.975,3.226,83.572,0,1.318
2011-11-23,1.01963,1.542,84.448,211.879,2.718,84.004,0,1.519
2011-11-24,1.24289,1.849,85.414,204.261,3.777,84.494,0,1.489
2011-11-25,0.765616,3.167,84.621,204.688,5.443,84.444,0,1.635
2011-11-26,1.0786,1.096,71.634,212.829,4.03,84.586,0,0.827
2011-11-27,1.10273,4.953,83.11,215.769,5.877,84.345,0,1.562
2011-11-28,2.23796,3.464,68.181,220.342,4.135,84.162,0,1.341
2011-11-29,1.72635,4.644,55.353,245.088,5.011,83.979,0,1.135
2011-11-30,1.14069,2.106,70.375,228.588,2.907,84.278,0,1.417
2011-12-01,1.34008,2.944,75.166,215.759,4.533,84.008,0,1.841
2011-12-02,1.18157,3.927,69.202,249.547,4.015,83.478,0,2.192
2011-12-03,2.63359,0.512,26.514,303.181,0.214,83.265,0,1.428
2011-12-04,1.6339,2.5,64.365,269.485,2.029,82.868,0,1.833
2011-12-05,1.80964,-1.137,44.158,280.003,1.458,82.574,1.9,3.33
2011-12-06,1.47876,-4.844,26.088,265.999,0.772,82.867,1.3,1.692
2011-12-07,0.711798,-2.067,11.32,306.731,0.369,83.002,12.4,2.801
2011-12-08,1.1028,-2.484,77.993,246.94,1.264,83.862,1,3.731
2011-12-09,0.439498,-0.989,63.749,222.721,1.628,83.423,0,1.511
2011-12-10,0.789153,0.267,64.24,271.173,1.621,83.263,0,1.087
2011-12-11,0.212098,-0.792,70.848,213.847,1.563,83.31,0,0.994
2011-12-12,0.670576,-1.923,24.109,249.178,1.448,83.036,3.8,2.273
2011-12-13,0.74948,-2.349,49.732,224.611,2.382,83.078,0,2.72
2011-12-14,0.559942,0.387,43.704,270.89,1.397,82.875,0.3,1.964
2011-12-15,1.11608,-2.969,31.371,250.06,1.114,82.89,1.4,2.225
2011-12-16,0.503467,-1.98,13.901,286.346,1.136,81.651,5.4,4.553
2011-12-17,1.75064,-6.437,15.888,268.178,0.706,81.969,2.8,NA
2011-12-18,1.2683,-8.771,45.731,234.109,0.484,82.622,1,NA
2011-12-19,-0.564849,-9.858,44.843,246.931,0.468,83.063,0.6,NA
2011-12-20,-0.220602,-6.76,15.471,240.135,0.57,82.803,7.9,NA
2011-12-21,NA,-5.758,26.615,249.504,0.585,83.249,5.5,NA
2011-12-22,-0.590104,-2.266,4.277,266.773,0.224,83.801,31.1,NA
2011-12-23,0.945114,0.371,68.276,251.127,0.645,83.948,0.1,NA
2011-12-24,-1.05029,-3.892,22.533,270.531,0.726,83.809,0.4,3.984
2011-12-25,-1.14701,-7.01,45.96,216.007,0.803,84.711,0,0.761
2011-12-26,0.212753,-2.603,68.186,207.862,1.131,85.027,0,1.349
2011-12-27,1.09626,0.818,70.988,211.224,2.234,84.868,0,1.409
2011-12-28,1.51306,1.485,70.104,212.008,2.693,84.331,0,1.265
2011-12-29,-0.671337,-4.069,37.669,254.361,0.953,83.82,0.4,2.215
2011-12-30,-0.483653,-6.373,12.044,271.258,0.849,83.034,7.1,3.904
2011-12-31,-1.20392,-4.091,9.802,290.954,0.379,83.282,29.9,NA
2012-01-01,-0.99254,0.044,47.445,262.642,0.586,NA,6.1,NA
2012-01-02,-0.660252,0.69,30.819,284.45,1.207,83.319,8,2.279
2012-01-03,-0.166263,-3.397,70.798,285.028,1.108,83.873,0,1.88
2012-01-04,-0.405554,-2.899,29.798,256.434,1.274,83.566,0.3,2.721
2012-01-05,0.22851,-3.32,10.338,294.65,0.746,82.377,15.2,3.509
2012-01-06,0.307259,-5.582,9.772,282.02,0.745,82.793,4.9,5.78
2012-01-07,-0.585752,-5.07,29.466,261.341,0.714,83.609,5.6,2.675
2012-01-08,0.184547,-3.572,11.189,289.185,0.929,83.461,6.7,5.024
2012-01-09,0.100705,-4.726,62.352,270.204,0.763,84.168,1.3,1.561
2012-01-10,0.783737,-3.299,39.564,254.702,0.559,84.598,0.1,1.324
2012-01-11,0.560409,-1.66,78.77,203.819,0.883,84.681,0,1.265
2012-01-12,0.325514,-1.594,84.689,185.028,2.036,84.312,0,1.228
2012-01-13,0.0223169,-4.191,39.624,247.892,1.175,83.881,0,1.761
2012-01-14,0.0319614,-7.441,87.917,155.643,1.252,83.671,0,0.805
2012-01-15,0.244285,-7.296,87.936,157.768,1.798,83.371,0,1.242
2012-01-16,0.154351,-6.682,87.912,168.494,2.149,83.425,0,1.176
2012-01-17,0.225901,-5.024,86.552,182.884,2.132,84.044,0,1.336
2012-01-18,0.540632,-3.553,88.1,190.344,2.33,84.444,0,1.654
2012-01-19,NA,0.21,40.347,283.833,1.986,84.114,0,1.019
2012-01-20,-0.484249,-2.637,15.277,301.144,0.706,83.209,12.1,4.535
2012-01-21,-0.171062,-2.215,39.783,298.417,0.413,83.185,13.9,1.914
2012-01-22,-0.68103,-2.601,49.308,278.16,1.091,83.083,1.3,2.481
2012-01-23,-0.523845,-3.533,49.831,282.742,1.111,83.279,0.9,1.574
2012-01-24,-0.801423,-3.948,63.769,268.885,0.96,83.272,2.7,3.825
2012-01-25,-0.273168,-4.525,54.101,270.952,0.951,83.367,0.3,0.755
2012-01-26,NA,-3.002,79.787,242.496,0.87,83.281,0,0.711
2012-01-27,NA,-2.488,78.032,256.622,0.636,83.565,0.1,1.136
2012-01-28,NA,-4.417,58.867,279.206,0.307,83.54,0.7,2.254
2012-01-29,-0.611831,-7.003,96.62,205.174,0.432,83.272,0,1.004
2012-01-30,-1.61417,-8.569,97.569,211.488,0.497,83.3,0,1.571
2012-01-31,-1.07386,-8.942,45.398,241.906,0.486,82.852,0.4,1.391
2012-02-01,2.87202,-11.217,59.862,237.051,0.702,82.7,0.3,1.091
2012-02-02,NA,-13.512,41.724,229.995,0.561,82.647,0.1,1.601
2012-02-03,NA,-17.91,81.776,197.889,0.484,83.042,0,2.299
2012-02-04,2.0692,-21.924,93.134,156.99,0.277,83.352,0,1.239
2012-02-05,2.90152,-19.415,113.43,138.125,0.509,83.276,0,1.517
2012-02-06,3.27264,-18.399,123.317,148.639,0.658,83.285,0,1.341
2012-02-07,3.0315,-19.128,104.255,206.595,0.475,83.134,0,1.471
2012-02-08,NA,-7.015,116.294,185.268,1.58,83.551,0,1.095
2012-02-09,1.45743,-8.913,81.837,207.103,1.39,83.603,0,2.324
2012-02-10,2.45841,-17.68,89.725,165.824,0.577,83.389,0,1.718
2012-02-11,3.08403,-18.644,123.443,168.96,0.482,83.006,0,1.46
2012-02-12,3.13077,-17.994,122.31,146.628,0.616,83.174,0,1.803
2012-02-13,1.77951,-12.925,82.225,207.433,0.942,83.131,0,1.171
2012-02-14,0.769832,-9.651,79.881,253.622,0.509,82.835,0.2,1.314
2012-02-15,-0.375645,-6.737,19.429,281.273,0.556,82.724,7.5,3.594
2012-02-16,-0.428725,-5.781,65.588,258.545,0.732,83.433,0.4,3.146
2012-02-17,-0.63115,-5.849,124.239,227.628,0.914,83.796,0,NA
2012-02-18,-0.545142,-3.253,147.543,222.203,1.471,83.471,0,NA
2012-02-19,-0.429154,-3.978,71.041,237.57,1.15,83.254,0.3,NA
2012-02-20,-0.666184,-8.643,108.128,232.937,0.665,83.969,0,NA
2012-02-21,-1.15168,-5.083,155.354,194.09,1.918,84.165,0,NA
2012-02-22,-0.764722,-2.17,158.158,185.082,3.206,84.212,0,1.479
2012-02-23,-0.280639,1.129,86.733,274.93,3.031,84.215,0,1.177
2012-02-24,1.9104,4.15,159.229,263.997,2.877,84.435,0,0.902
2012-02-25,1.63619,3.46,87.71,298.04,2.351,83.936,0,1.882
2012-02-26,NA,-2.415,71.679,282.075,0.934,83.568,0.6,3.505
2012-02-27,-1.32386,-4.863,167.365,199.162,1.492,83.891,0.1,1.367
2012-02-28,0.839135,-0.476,149.894,257.002,3.655,83.973,0,1.163
2012-02-29,1.43076,4.515,165.789,249.23,3.37,84.075,0,1.297
2012-03-01,1.62896,6.522,173.759,228.594,6.049,84.179,0.3,1.429
2012-03-02,1.35221,6.721,175.27,231.672,5.375,84.287,0,1.596
2012-03-03,1.20891,5.083,174.214,248.262,4.101,83.993,0,2.095
2012-03-04,1.22329,2.675,149.436,284.016,1.845,83.604,0,1.325
2012-03-05,0.91322,-3.626,52.415,298.238,0.571,83.311,5.8,2.724
2012-03-06,0.440945,-6.503,141.42,271.792,0.702,83.533,0,1.5
2012-03-07,0.454744,-2.438,182.162,208.201,2.032,83.688,0,1.733
2012-03-08,0.315046,-3.31,109.532,275.551,0.822,83.728,0.6,2.76
2012-03-09,0.357432,-4.899,204.558,212.157,1.297,84.586,0,1.652
2012-03-10,0.529565,-3.02,188.124,197.888,2.908,84.623,0,1.645
2012-03-11,0.829775,-2.305,72.071,259.494,1.527,84.393,0,1.563
2012-03-12,1.09779,-0.172,171.737,261.568,1.3,84.368,0,1.865
2012-03-13,1.53924,2.124,205.867,207.454,4.163,84.442,0,1.369
2012-03-14,1.28718,3.527,208.797,205.817,5.378,84.454,0,1.474
2012-03-15,1.35165,4.885,213.692,200.816,6.697,84.517,0,1.655
2012-03-16,1.67155,5.765,216.165,208.228,6.982,84.344,0,1.637
2012-03-17,1.97718,4.517,163.132,234.047,4.839,83.977,0,2.635
2012-03-18,2.15719,2.453,105.812,282.018,3.189,83.535,3.2,2.359
2012-03-19,NA,-2.577,52.77,305.335,0.242,83.879,9.4,NA
2012-03-20,2.89248,-1.701,226.298,243.471,1.598,84.643,0,1.401
2012-03-21,1.21236,2.897,198.263,234.11,3.549,84.78,0,1.707
2012-03-22,1.66895,4.211,225.212,214.455,4.897,84.501,0,1.636
2012-03-23,1.14537,3.934,225.715,214.843,4.889,84.244,0,1.145
2012-03-24,0.850225,3.188,200.608,248.932,3.483,84.118,0.4,1.442
2012-03-25,2.46825,2.949,199.211,233.411,3.021,84.325,0,1.293
2012-03-26,1.8985,3.187,233.589,211.609,4.149,84.565,0,1.446
2012-03-27,1.83319,3.528,233.629,217.424,3.967,84.565,0,1.813
2012-03-28,2.39313,5.356,239.835,225.192,5.1,84.389,0,1.245
2012-03-29,2.56788,4.892,178.831,264.92,4.018,83.888,0,2.076
2012-03-30,3.25297,2.641,115.821,301.925,1.501,83.496,0.2,2.609
2012-03-31,3.88929,3.681,244.905,233.046,3.714,83.043,0.2,2.051
2012-04-01,2.06522,1.091,225.827,241.897,2.365,82.939,0,2.345
2012-04-02,2.76184,3.648,247.857,219.793,4.901,82.825,0,2.347
2012-04-03,4.25314,5.061,139.045,270.391,4.336,82.653,0,2.602
2012-04-04,3.51986,5.047,141.523,291.063,2.966,82.637,0,1.937
2012-04-05,2.10115,2.495,104.083,313.63,0.292,82.753,6.3,1.288
2012-04-06,2.45878,2.749,152.43,306.134,0.704,82.715,0.5,1.498
2012-04-07,2.23781,0.478,97.384,302.551,0.62,82.273,2.7,1.805
2012-04-08,3.60255,-5.155,155.417,265.938,0.976,82.557,0.6,3.021
2012-04-09,1.15265,-2.372,205.83,252.272,2.227,82.75,0,1.918
2012-04-10,5.34469,4.81,245.943,270.259,4.407,82.344,0,2.795
2012-04-11,0.981673,-0.909,54.237,292.434,0.989,81.995,8.7,2.244
2012-04-12,2.52046,0.072,257.778,251.066,1.88,82.212,0,1.535
2012-04-13,2.69476,-0.185,143.446,306.814,0.37,82.089,1.5,2.494
2012-04-14,3.76642,0.758,201.108,299.85,0.714,81.734,0.1,3.149
2012-04-15,3.228,0.944,132.468,307.624,0.532,81.857,0.2,2.774
2012-04-16,1.95959,-0.546,139.156,293.49,0.903,82.681,0.3,2.444
2012-04-17,1.34362,-1.334,228.313,251.405,1.652,82.666,0,2.429
2012-04-18,2.40893,-1.219,151.302,295.754,0.981,81.779,3.8,2.636
2012-04-19,4.13988,0.027,216.813,294.495,1.705,81.489,0.1,1.784
2012-04-20,4.06318,-0.353,184.637,275.662,1.153,81.852,0,2.259
2012-04-21,4.12718,1.581,266.309,241.091,3.814,82.385,0.2,2.042
2012-04-22,2.52084,-1.099,205.198,261.581,1.406,82.711,4.3,2.226
2012-04-23,3.40849,0.706,207.549,264.338,2.984,82.435,0,2.217
2012-04-24,3.24274,0.05,154.44,284.111,1.074,81.989,11.2,1.911
2012-04-25,5.67346,2.441,260.425,272.93,3.021,82.748,1.8,2.891
2012-04-26,5.37117,7.377,284.726,248.454,5.443,83.37,0,2.712
2012-04-27,5.23263,10.759,290.405,251.343,8.444,83.877,0,1.9
2012-04-28,NA,12.966,296.478,269.029,10.427,83.795,0,1.902
2012-04-29,NA,12.212,277.321,275.197,8.806,83.357,0,2.808
2012-04-30,6.27789,7.535,225.77,281.262,4.73,83.486,1.6,1.535
2012-05-01,4.30119,6.612,214.166,312.501,1.828,83.497,0.2,1.973
2012-05-02,6.57734,7.922,254.928,280.168,4.546,83.376,0,1.746
2012-05-03,5.31395,6.591,235.101,286.535,3.003,83.222,0,1.831
2012-05-04,5.5995,7.008,210.969,264.762,4.675,82.886,0,1.946
2012-05-05,4.71907,5.161,149.017,308.55,2.028,82.738,1.2,1.609
2012-05-06,4.274,2.603,129.909,329.113,0.453,83.003,4.3,1.701
2012-05-07,6.78291,4.627,239.369,281.474,2.543,83.503,0,1.606
2012-05-08,8.81862,7.144,228.587,284.025,4.436,83.653,0.8,2.005
2012-05-09,7.28424,8.738,243.644,299.2,3.834,83.916,0,1.652
2012-05-10,6.46388,11.921,306.507,265.821,7.672,84.448,0,1.192
2012-05-11,7.57348,14.458,316.99,274.407,10.446,84.626,0,1.552
2012-05-12,6.22852,8.033,111.51,328.551,2.282,84.454,1.5,3.383
2012-05-13,6.14334,2.307,196.308,279.633,1.71,83.985,0.1,3.139
2012-05-14,6.79662,2.641,337.858,216.778,3.508,83.484,0,1.586
2012-05-15,7.27274,3.527,241.11,262.225,3.57,83.008,3.7,2.39
2012-05-16,4.40157,-2.31,180.478,283.086,1.076,83.489,0.9,3.912
2012-05-17,3.62793,0.606,335.222,223.577,2.777,83.67,0,1.797
